generation,id,novelty,score,species,parent1,parent2
77,37678,9.881847437629913,0.027517786977868886,4,35711,37116
77,37679,22.375249430105693,0.2704785820529729,4,37086,36669
77,37680,24.524214008646705,0.2240536482330307,4,35711,37116
77,37681,25.447416583830616,0.11269753750471527,4,37083,37086
77,37682,17.878866817674698,0.05055338566850988,4,37116,37116
77,37683,-1,-0.1143936000555537,4,35711,37086
77,37684,2.368141872917786,0.14841271614947676,4,37116,37116
77,37685,-1,-0.06747174267929686,2,36669,37086
77,37686,16.306962470420316,0.1594187257517089,4,37116,35711
77,37687,-1,-0.0440499152645905,4,36669,37134
77,37688,4.6348640532138115,0.2644695838168006,4,37083,37134
77,25130,39.404503135633,0.6922192795062788,1,22681,24575
77,37300,38.21665758658913,0.07760094279472743,1,25130,36809
77,37689,1.3162357627407184,0.1606270815865994,1,36847,37285
77,37690,20.291128271545464,0.090859476563031,1,25130,37300
77,37691,31.620428374618083,0.10331300015706579,1,37330,37299
77,37692,21.31708782630333,0.17182332127459407,1,25130,37285
77,37693,-1,-0.0001165278554877192,1,36847,37299
77,37694,-1,-0.06789071681453322,1,37300,36847
77,37695,4.982009259465254,0.331407262894214,1,37299,37285
77,37696,4.929598670398408,0.1224876800294771,1,36847,25130
77,37697,2.248144591243795,0.14990520457331327,1,37300,25130
77,37698,13.656675033139875,0.22594525039366364,1,25130,25130
77,37699,-1,-0.022422845854437882,1,37330,36847
77,37700,-1,-0.03937466496464659,1,37300,37330
77,37701,13.842893888023777,0.3491484911661237,1,37330,37299
77,37702,22.808397322426696,0.26145868130102634,1,37299,37299
77,37703,-1,-0.06836728054704162,1,25130,37330
77,37704,0.8550347585980459,0.1598432436024861,1,37299,37285
77,37705,22.90326831202051,0.1808492724231332,1,25130,36847
77,37706,30.318057320016877,0.08240013979539777,1,37299,36847
77,37707,-1,-0.06836746747190955,1,25130,37300
77,37708,5.5522259158697205,0.11318516744652962,1,37285,37300
77,37709,-1,-0.060966082858598884,1,36847,37299
77,37710,12.465414649364698,0.08470233382146819,1,25130,36847
77,37711,3.353669783714702,0.14494081751861404,1,37300,25130
77,37712,27.665054787964717,0.16340601036845448,1,37299,37299
77,37713,9.21567596536109,0.1332001926160566,1,37299,37300
77,37714,21.566977115747026,0.04547887753575277,1,37330,37299
77,37715,0.8549046521064224,0.15985455487186562,1,37299,36847
77,37716,12.334843120178242,0.285731209447851,1,25130,25130
77,37717,-1,-0.06827361403316441,1,36847,36847
77,37718,2.269894886562715,0.16234951993288976,1,25130,37330
77,37719,3.3084109717635557,0.12031965389302622,1,25130,25130
77,37720,34.19241642794957,0.2662594388091819,1,37330,37330
77,37721,5.8706045667207905,0.45151140372752036,1,25130,37285
77,37722,-1,-0.0022482469219408286,1,37300,37300
77,37723,13.765154259664431,0.37539921556516936,1,36847,37300
77,37724,5.825687798768628,0.3347177775671362,1,37300,25130
77,37725,23.47988807595127,0.06226502402147797,1,37285,36847
77,37726,20.590757610129888,0.037226799183313355,1,37300,37299
77,37727,32.296277606220265,0.12660692388159958,1,37299,36847
77,37728,-1,0.0024167130300104286,1,37300,36847
77,37729,14.367209417553763,0.26083856969918695,1,37299,37285
77,37730,23.539749662634367,0.2620318663454632,1,37300,37300
77,37731,27.861710882130307,0.15630734767653584,1,37300,37285
77,37732,29.468541689043498,0.167604763991756,1,36847,37300
77,37733,23.50064774230748,0.11011887288351166,1,36847,36847
77,37734,17.85186648484399,0.016200123163069794,1,37285,25130
77,37735,0.854886837214123,0.15985384154020763,1,37285,36847
77,37736,28.0845188096235,0.23138588971178747,1,37299,37299
77,37737,0.8549359380775227,0.15985307143962094,1,37330,37299
77,37738,23.350330630188424,0.027285692387103,1,37300,25130
77,37739,6.035321530833918,0.4439165558089199,1,37285,37330
77,37740,19.84085011851674,0.2035854420351049,1,37285,37299
77,37741,-1,-0.0001783993040603305,1,37299,37330
77,37742,-1,-0.05286385527022294,1,36847,37285
77,37743,5.970805011413453,0.4381265038534905,1,37285,37330
77,37744,-1,-0.098536783234966,1,37299,37300
77,37745,27.214954017927884,0.02323993173647135,1,37299,37285
77,37746,3.3555284266805123,0.1436581070673146,1,25130,25130
77,37747,28.380231914867846,0.14556271475041765,1,37330,37330
77,37216,40.72338572871973,0.10759062769283435,8,36770,36739
77,33444,36.809321539023024,0.18703485807199505,8,32945,32977
77,37748,0.7478678229637057,0.13676096896794937,8,37215,36772
77,37749,2.651190606310439,0.15787687770344805,8,37226,37216
77,37750,0.8549129434909446,0.15985422452826206,8,33444,37225
77,37751,6.151494208548916,0.054761106037638944,6,37225,37225
77,37752,-1,-0.2828931873758389,8,37215,37216
77,37753,-1,-0.06320703736407894,8,37215,33444
77,37754,20.03690065245669,0.08987372571863206,6,37215,37215
77,37755,22.964054086450783,0.3788579576111956,8,37215,37226
77,37756,1.500381485684749,0.16036026172178347,8,37226,37215
77,37757,19.777194981269954,0.36185754927280295,8,36772,37216
77,37758,22.332263530953412,0.14505313076861032,8,37216,37215
77,37759,20.898672614244685,0.2411838913192356,8,37216,37206
77,37760,-1,-0.2243877946798205,8,37216,37206
77,37761,28.85537023734035,0.12194829419453225,8,36772,36772
77,37762,1.6288296668179743,0.16253501151034302,8,37206,37225
77,37763,23.969309722401576,0.14470719352611042,8,37216,37216
77,37764,24.037373737818353,0.1403961399322166,8,37226,37206
77,37765,29.613916976554723,0.20780970657128006,8,37215,36772
77,37766,-1,-0.06381360891840601,8,37206,36772
77,37767,25.418160734396995,0.3022449394096743,8,37226,37216
77,37768,11.856684562342092,0.46336219878047186,8,37216,36772
77,37769,7.186642491025775,0.12111036127647955,8,36772,37215
77,37770,16.01211314820874,0.12940226571496002,8,36772,37225
77,37771,-1,-0.156046207129452,8,37226,37206
77,37772,-1,-0.20525530038420134,8,37216,37206
77,37773,19.988202070312248,0.192892995356122,8,37216,33444
77,37774,15.31762188117087,0.44906146333191066,8,37215,37225
77,37775,30.43652446934333,0.22025525197425252,8,33444,37226
77,37776,28.362231409474823,0.09867616348433939,8,37216,37215
77,37777,20.805928390562883,0.14442695478915468,8,37226,37226
77,37778,7.847342377065875,0.11476290779359734,8,37226,37215
77,37779,24.11911636117929,0.19129437696549867,8,37225,37226
77,37780,0.7477790048890481,0.13675632588229536,8,37206,37226
77,37781,24.144884686790565,0.18129935678475642,8,37216,37206
77,37782,25.62688050886236,0.3158543538404825,8,37216,37225
77,37783,17.678316621123727,0.14048181245652097,8,37215,37206
77,37784,31.69410723095958,0.03898043660467835,8,33444,37225
77,37785,32.79661830008004,0.23396267188638986,8,37216,37226
77,37786,-1,-0.320356556199706,8,37215,37216
77,37787,0.7481403404793002,0.13677167537340476,8,33444,36772
77,37788,1.9117185075569798,0.12160693349764058,1,37225,37226
77,37789,1.4283797353667655,0.1606214331375469,8,37225,37226
77,37790,7.76905380990927,0.2086089624125831,8,37226,37225
77,37791,12.215745575756767,0.12221174767560875,8,37206,37225
77,37792,-1,-0.18395849131717293,8,37226,36772
77,37793,0.7480913701275952,0.13676995852870166,8,37216,37206
77,37794,23.930725859682706,0.2230936907892632,8,37225,36772
77,37795,8.270255002425987,0.11316544510571838,8,33444,37206
77,37796,32.626021995247484,0.2926107857857529,8,37215,33444
77,37797,2.7881880219217234,0.147401398900411,8,36772,37206
77,37798,27.84622647429399,0.38923041763695837,8,37216,37225
77,37799,26.074898086238555,0.6048420063005547,8,36772,37226
77,37800,25.5879732309535,0.2176145613361126,8,37215,37215
77,37801,18.38856463828601,0.4157506518207781,8,37225,37225
77,37802,27.716594892504652,0.28061818261646987,8,36772,37226
77,37803,15.1157477171609,0.10127675223231637,8,36772,37206
77,37804,25.772359348133453,0.11498101474666846,8,37226,37226
77,37805,2.693496973070792,0.16174947915339458,8,36772,37206
77,37806,22.39018647391983,0.03108687042265877,6,33444,37215
77,37807,24.465501303354706,0.12311626256687279,8,36772,37206
77,37808,21.210702980250964,0.24631776870198321,8,37215,37225
77,37809,-1,-0.06754364527394294,1,37225,37206
77,37810,-1,-0.07032559686168521,1,33444,33444
77,37811,27.946101558726276,0.06477241155051558,8,36772,37215
77,37812,-1,-0.07328669498518155,8,37206,37225
77,37813,28.55145253134227,0.26261476687821084,8,37215,37215
77,37814,28.70246896480507,0.38242687606247927,8,37216,37216
77,37815,33.387806376613945,0.13029336457706153,8,37226,37226
77,37816,24.823123059469406,0.19030835850089678,8,36772,37226
77,37817,1.3118870298135923,0.14315507326249063,8,37206,37206
77,37818,4.392540337508096,0.036866379599798126,6,37225,37215
77,37819,24.982946381496387,0.5619250732718162,8,36772,37216
77,37820,5.423787273481243,0.20626883809203583,8,37206,36772
77,35273,41.063372910745784,0.37327238476897107,2,34743,31871
